fips,district,year,enrollment,cs_score
4000013,Timberlake,2024,285,0.1635671580058695
4000013,Timberlake,2023,276,0.0345597130049939
4000013,Timberlake,2022,270,0.0093212242444394
4000013,Timberlake,2021,251,NA
4000013,Timberlake,2020,292,NA
4000013,Timberlake,2019,291,-0.0049490726033641
4000013,Timberlake,2018,285,0.1376794000783551
4000013,Timberlake,2017,273,0.1061407985344282
4000013,Timberlake,2016,276,0.1766733567669552
4000013,Timberlake,2015,281,0.19627793401908
4030030,Tipton,2025,213,NA
4030030,Tipton,2024,236,-0.2473744035170544
4030030,Tipton,2023,224,-0.2839004073242525
4030030,Tipton,2022,230,-0.3029375849749553
4030030,Tipton,2021,237,NA
4030030,Tipton,2020,267,NA
4030030,Tipton,2019,282,-0.5412095784201355
4030030,Tipton,2018,285,-0.5701340058989401
4030030,Tipton,2017,269,-0.5930973379401682
4030030,Tipton,2016,266,-0.5839568698903089
4030030,Tipton,2015,317,-0.3898914168702908
4030060,Tishomingo,2025,871,NA
4030060,Tishomingo,2024,893,-0.3377535042614673
4030060,Tishomingo,2023,832,-0.4217655257398756
4030060,Tishomingo,2022,846,-0.4767800220591329
4030060,Tishomingo,2021,841,NA
4030060,Tishomingo,2020,899,NA
4030060,Tishomingo,2019,906,-0.3343691223818823
4030060,Tishomingo,2018,918,-0.3378580067311262
4030060,Tishomingo,2017,952,-0.2401187921996011
4030060,Tishomingo,2016,973,-0.2626136107768478
4030060,Tishomingo,2015,993,-0.2276331847115296
4030120,Tonkawa,2025,791,NA
4030120,Tonkawa,2024,799,-0.4489974734954255
4030120,Tonkawa,2023,854,-0.4691925422749095
4030120,Tonkawa,2022,819,-0.3984401661645234
4030120,Tonkawa,2021,785,NA
4030120,Tonkawa,2020,798,NA
4030120,Tonkawa,2019,787,-0.0934413379754077
4030120,Tonkawa,2018,782,0.0589324152468732
4030120,Tonkawa,2017,762,0.0140202085267667
4030120,Tonkawa,2016,729,0.0087512778087612
4030120,Tonkawa,2015,737,0.0243854274316261
4000093,Tri County Tech. Ctr.,2025,NA,NA
4000093,Tri County Tech. Ctr.,2024,NA,NA
4000093,Tri County Tech. Ctr.,2023,NA,NA
4000093,Tri County Tech. Ctr.,2022,NA,NA
4000093,Tri County Tech. Ctr.,2021,NA,NA
4000093,Tri County Tech. Ctr.,2020,NA,NA
4000093,Tri County Tech. Ctr.,2019,NA,NA
4000093,Tri County Tech. Ctr.,2018,NA,NA
4000093,Tri County Tech. Ctr.,2017,NA,NA
4000093,Tri County Tech. Ctr.,2016,NA,NA
4000093,Tri County Tech. Ctr.,2015,NA,NA
4000757,Tri-County Ilc,2025,NA,NA
4000757,Tri-County Ilc,2024,NA,NA
4000757,Tri-County Ilc,2023,NA,NA
4000757,Tri-County Ilc,2022,NA,NA
4000757,Tri-County Ilc,2021,NA,NA
4000757,Tri-County Ilc,2020,NA,NA
4000757,Tri-County Ilc,2019,NA,NA
4000757,Tri-County Ilc,2018,NA,NA
4000757,Tri-County Ilc,2017,NA,NA
4000757,Tri-County Ilc,2016,NA,NA
4000757,Tri-County Ilc,2015,NA,NA
4030240,Tulsa,2025,33617,NA
4030240,Tulsa,2024,33562,-1.120872580065577
4030240,Tulsa,2023,33871,-1.143026920154551
4030240,Tulsa,2022,33211,-1.116889968382012
4030240,Tulsa,2021,32569,NA
4030240,Tulsa,2020,35675,NA
4030240,Tulsa,2019,36512,-0.6894475094477237
4030240,Tulsa,2018,37433,-0.659355550001209
4030240,Tulsa,2017,38625,-0.6530294012057367
4030240,Tulsa,2016,39455,-0.5744992550061111
4030240,Tulsa,2015,39999,-0.5503897142174698
4033606,Tulsa Classical Academy (Charter),2025,806,NA
4033606,Tulsa Classical Academy (Charter),2024,657,NA
4033606,Tulsa Classical Academy (Charter),2023,NA,NA
4033606,Tulsa Classical Academy (Charter),2022,NA,NA
4033606,Tulsa Classical Academy (Charter),2021,NA,NA
4033606,Tulsa Classical Academy (Charter),2020,NA,NA
4033606,Tulsa Classical Academy (Charter),2019,NA,NA
4033606,Tulsa Classical Academy (Charter),2018,NA,NA
4033606,Tulsa Classical Academy (Charter),2017,NA,NA
4033606,Tulsa Classical Academy (Charter),2016,NA,NA
4033606,Tulsa Classical Academy (Charter),2015,NA,NA
4000792,Tulsa Honor Charter Academy,2025,1262,NA
4000792,Tulsa Honor Charter Academy,2024,1188,-1.329721506669851
4000792,Tulsa Honor Charter Academy,2023,1152,-0.99995547025633
4000792,Tulsa Honor Charter Academy,2022,871,-0.6566789789897297
4000792,Tulsa Honor Charter Academy,2021,682,NA
4000792,Tulsa Honor Charter Academy,2020,511,NA
4000792,Tulsa Honor Charter Academy,2019,413,-0.0307035104711631
4000792,Tulsa Honor Charter Academy,2018,307,0.0148940769312466
4000792,Tulsa Honor Charter Academy,2017,206,0.0080132982467296
4000792,Tulsa Honor Charter Academy,2016,94,NA
4000792,Tulsa Honor Charter Academy,2015,NA,NA
4000769,Tulsa Legacy Charter School,2025,498,NA
4000769,Tulsa Legacy Charter School,2024,570,-0.7724666656416637
4000769,Tulsa Legacy Charter School,2023,568,-1.043530607017173
4000769,Tulsa Legacy Charter School,2022,543,-1.177845001041898
4000769,Tulsa Legacy Charter School,2021,633,NA
4000769,Tulsa Legacy Charter School,2020,653,NA
4000769,Tulsa Legacy Charter School,2019,603,-0.8168901752623593
4000769,Tulsa Legacy Charter School,2018,597,-0.8899092114286148
4000769,Tulsa Legacy Charter School,2017,578,-0.4560854116213494
4000769,Tulsa Legacy Charter School,2016,506,-0.29501239889316633
4000769,Tulsa Legacy Charter School,2015,379,-0.0785381394959821
4000774,Tulsa School Of Arts And Sciences Charter,2025,526,NA
4000774,Tulsa School Of Arts And Sciences Charter,2024,525,-0.5542642220350794
4000774,Tulsa School Of Arts And Sciences Charter,2023,526,-0.317932157245894
4000774,Tulsa School Of Arts And Sciences Charter,2022,523,-0.2918865959539443
4000774,Tulsa School Of Arts And Sciences Charter,2021,527,NA
4000774,Tulsa School Of Arts And Sciences Charter,2020,451,NA
4000774,Tulsa School Of Arts And Sciences Charter,2019,449,NA
4000774,Tulsa School Of Arts And Sciences Charter,2018,450,NA
4000774,Tulsa School Of Arts And Sciences Charter,2017,374,NA
4000774,Tulsa School Of Arts And Sciences Charter,2016,299,NA
4000774,Tulsa School Of Arts And Sciences Charter,2015,301,NA
4000092,Tulsa Tech. Ctr.,2025,NA,NA
4000092,Tulsa Tech. Ctr.,2024,NA,NA
4000092,Tulsa Tech. Ctr.,2023,NA,NA
4000092,Tulsa Tech. Ctr.,2022,NA,NA
4000092,Tulsa Tech. Ctr.,2021,NA,NA
4000092,Tulsa Tech. Ctr.,2020,NA,NA
4000092,Tulsa Tech. Ctr.,2019,NA,NA
4000092,Tulsa Tech. Ctr.,2018,NA,NA
4000092,Tulsa Tech. Ctr.,2017,NA,NA
4000092,Tulsa Tech. Ctr.,2016,NA,NA
4000092,Tulsa Tech. Ctr.,2015,NA,NA
4030270,Tupelo,2025,235,NA
4030270,Tupelo,2024,241,0.0752605708072865
4030270,Tupelo,2023,219,-0.1793266805122374
4030270,Tupelo,2022,242,-0.2931279306625487
4030270,Tupelo,2021,234,NA
4030270,Tupelo,2020,237,NA
4030270,Tupelo,2019,240,-0.4063303071602389
4030270,Tupelo,2018,252,-0.2862903155475516
4030270,Tupelo,2017,272,-0.457139336069845
4030270,Tupelo,2016,277,-0.2833850682076354
4030270,Tupelo,2015,271,-0.3819764555126948
4030290,Turkey Ford,2025,104,NA
4030290,Turkey Ford,2024,94,NA
4030290,Turkey Ford,2023,105,0.0893077105887603
4030290,Turkey Ford,2022,99,-0.1251981419641323
4030290,Turkey Ford,2021,91,NA
4030290,Turkey Ford,2020,101,NA
4030290,Turkey Ford,2019,112,-0.4871425081243247
4030290,Turkey Ford,2018,107,-0.6880461508937405
4030290,Turkey Ford,2017,94,-0.5292924529830607
4030290,Turkey Ford,2016,93,-0.4571529431401393
4030290,Turkey Ford,2015,98,-0.4513154009941964
4030300,Turner,2025,342,NA
4030300,Turner,2024,336,-0.5420300263603093
4030300,Turner,2023,305,-0.4796009977853429
4030300,Turner,2022,293,-0.4086943757375151
4030300,Turner,2021,304,NA
4030300,Turner,2020,311,NA
4030300,Turner,2019,323,-0.4119385980586138
4030300,Turner,2018,327,-0.2019328672519232
4030300,Turner,2017,328,-0.1595086703126344
4030300,Turner,2016,316,-0.1274055982841946
4030300,Turner,2015,341,0.1186655560726932
4030330,Turpin,2025,384,NA
4030330,Turpin,2024,387,-0.5405830658576756
4030330,Turpin,2023,405,-0.4706958793713594
4030330,Turpin,2022,420,-0.5038192110410467
4030330,Turpin,2021,412,NA
4030330,Turpin,2020,446,NA
4030330,Turpin,2019,444,-0.0724110573544915
4030330,Turpin,2018,433,-0.0153112662617027
4030330,Turpin,2017,432,-0.0176527626657213
4030330,Turpin,2016,447,0.1307211029101038
4030330,Turpin,2015,431,0.1476281243587005
4030360,Tushka,2025,514,NA
4030360,Tushka,2024,516,-0.1809211477023261
4030360,Tushka,2023,483,-0.2341593155265267
4030360,Tushka,2022,471,-0.2978594490162046
4030360,Tushka,2021,455,NA
4030360,Tushka,2020,469,NA
4030360,Tushka,2019,439,-0.0256374154077466
4030360,Tushka,2018,442,0.2076633519441693
4030360,Tushka,2017,428,0.1605735609004842
4030360,Tushka,2016,430,0.3739193185985213
4030360,Tushka,2015,455,0.3741874326512681
4030390,Tuskahoma,2025,89,NA
4030390,Tuskahoma,2024,65,NA
4030390,Tuskahoma,2023,73,NA
4030390,Tuskahoma,2022,69,NA
4030390,Tuskahoma,2021,65,NA
4030390,Tuskahoma,2020,68,NA
4030390,Tuskahoma,2019,90,-0.6767724216679725
4030390,Tuskahoma,2018,80,-0.6431832439011248
4030390,Tuskahoma,2017,90,-0.7350694313076026
4030390,Tuskahoma,2016,97,-0.4980969116478431
4030390,Tuskahoma,2015,80,-0.4142414438063969
4030420,Tuttle,2025,1979,NA
4030420,Tuttle,2024,2001,0.1948334760327878
4030420,Tuttle,2023,1974,0.2049332447928724
4030420,Tuttle,2022,1951,0.1132076258185537
4030420,Tuttle,2021,1843,NA
4030420,Tuttle,2020,1964,NA
4030420,Tuttle,2019,1963,0.3352027019335455
4030420,Tuttle,2018,1948,0.3175414021591156
4030420,Tuttle,2017,1901,0.3864611145009556
4030420,Tuttle,2016,1858,0.3348220525825757
4030420,Tuttle,2015,1835,0.3310954931338307
4030450,Twin Hills,2025,314,NA
4030450,Twin Hills,2024,322,-0.249715020511606
4030450,Twin Hills,2023,324,-0.2241581638298923
4030450,Twin Hills,2022,329,-0.3033804900306665
4030450,Twin Hills,2021,334,NA
4030450,Twin Hills,2020,329,NA
4030450,Twin Hills,2019,318,0.1722687047012037
4030450,Twin Hills,2018,342,0.0884544288568256
4030450,Twin Hills,2017,359,-0.0128969814608511
4030450,Twin Hills,2016,354,-0.0172613219148605
4030450,Twin Hills,2015,370,0.1120287588483091
4030480,Tyrone,2025,210,NA
4030480,Tyrone,2024,208,-0.4956468115109038
4030480,Tyrone,2023,225,-0.4884717462645295
4030480,Tyrone,2022,229,-0.660859395414476
4030480,Tyrone,2021,221,NA
4030480,Tyrone,2020,227,NA
4030480,Tyrone,2019,214,-0.4682965422879256
4030480,Tyrone,2018,232,-0.3951034537140481
4030480,Tyrone,2017,231,-0.5399406890548165
4030480,Tyrone,2016,243,-0.4156501745629473
4030480,Tyrone,2015,258,-0.4343568676666496
4030600,Union,2025,14950,NA
4030600,Union,2024,14974,-0.5328449309638148
4030600,Union,2023,14890,-0.5451403380855149
4030600,Union,2022,15008,-0.5674346236148347
4030600,Union,2021,14959,NA
4030600,Union,2020,15815,NA
4030600,Union,2019,15773,-0.3141102020216647
4030600,Union,2018,15847,-0.2891558679035456
4030600,Union,2017,15983,-0.2699905134018713
4030600,Union,2016,16006,-0.2618689677898738
4030600,Union,2015,15826,-0.1305307382445612
4030630,Union City,2025,310,NA
4030630,Union City,2024,309,-0.5477419453698977
4030630,Union City,2023,302,-0.5033164710159852
4030630,Union City,2022,290,-0.4241488717532576
4030630,Union City,2021,300,NA
4030630,Union City,2020,315,NA
4030630,Union City,2019,318,-0.120956011739788
4030630,Union City,2018,321,-0.2555835214983678
4030630,Union City,2017,317,-0.0893128050679278
4030630,Union City,2016,291,0.0294775946374576
4030630,Union City,2015,295,0.0867100225340492
4030870,Valliant,2025,903,NA
4030870,Valliant,2024,885,-0.3059682516849876
4030870,Valliant,2023,930,-0.3531074721350166
4030870,Valliant,2022,918,-0.3835615073605351
4030870,Valliant,2021,908,NA
4030870,Valliant,2020,908,NA
4030870,Valliant,2019,844,-0.1431807911458685
4030870,Valliant,2018,871,-0.2060857012393037
4030870,Valliant,2017,880,-0.2500130944241722
4030870,Valliant,2016,896,-0.2314786501613425
4030870,Valliant,2015,903,-0.0281501391001139
4030960,Vanoss,2025,574,NA
4030960,Vanoss,2024,572,-0.2218693567484872
4030960,Vanoss,2023,579,-0.1127949604928408
4030960,Vanoss,2022,539,-0.1884662555329372
4030960,Vanoss,2021,485,NA
4030960,Vanoss,2020,553,NA
4030960,Vanoss,2019,585,-0.2853988561590035
4030960,Vanoss,2018,584,-0.2287492024080399
4030960,Vanoss,2017,571,-0.2058560242225865
4030960,Vanoss,2016,563,-0.1499459935831497
4030960,Vanoss,2015,533,-0.2694589539873092
4030990,Varnum,2025,330,NA
4030990,Varnum,2024,309,-0.4550713467630099
4030990,Varnum,2023,332,-0.4501769188380711
4030990,Varnum,2022,344,-0.4841670040318792
4030990,Varnum,2021,340,NA
4030990,Varnum,2020,292,NA
4030990,Varnum,2019,322,0.0664785045061742
4030990,Varnum,2018,315,0.0566886771370504
4030990,Varnum,2017,290,0.1219092403460114
4030990,Varnum,2016,287,0.1233857676889897
4030990,Varnum,2015,293,-0.016134169479258
4031020,Velma-Alma,2025,447,NA
4031020,Velma-Alma,2024,482,-0.103498463670089
4031020,Velma-Alma,2023,465,-0.206484899383519
4031020,Velma-Alma,2022,435,-0.0475122291173568
4031020,Velma-Alma,2021,426,NA
4031020,Velma-Alma,2020,466,NA
4031020,Velma-Alma,2019,470,-0.0751201647694227
4031020,Velma-Alma,2018,435,-0.0024223247735424
4031020,Velma-Alma,2017,463,-0.0269268696834584
4031020,Velma-Alma,2016,485,0.0594598251603743
4031020,Velma-Alma,2015,487,-0.0618544789472509
4031080,Verden,2025,366,NA
4031080,Verden,2024,333,0.1234021728757514
4031080,Verden,2023,354,0.0314064086399488
4031080,Verden,2022,308,-0.0681181738734926
4031080,Verden,2021,282,NA
4031080,Verden,2020,287,NA
4031080,Verden,2019,293,-0.1168998162261129
4031080,Verden,2018,271,-0.194945520170053
4031080,Verden,2017,264,-0.2781907100374172
4031080,Verden,2016,277,-0.1932825950012326
4031080,Verden,2015,265,-0.1043431880621966
4031110,Verdigris,2025,1352,NA
4031110,Verdigris,2024,1398,0.1574009283695025
4031110,Verdigris,2023,1395,0.1698596519006256
4031110,Verdigris,2022,1414,0.1054931643329463
4031110,Verdigris,2021,1356,NA
4031110,Verdigris,2020,1366,NA
4031110,Verdigris,2019,1417,0.1636863343913735
4031110,Verdigris,2018,1335,0.1737920669241395
4031110,Verdigris,2017,1302,0.1068089677511097
4031110,Verdigris,2016,1282,0.0828169319194512
4031110,Verdigris,2015,1266,0.0744839982031339
4031140,Vian,2025,780,NA
4031140,Vian,2024,802,-0.2588987378256835
4031140,Vian,2023,817,-0.3393508335420609
4031140,Vian,2022,827,-0.4311438016547699
4031140,Vian,2021,809,NA
4031140,Vian,2020,854,NA
4031140,Vian,2019,889,0.0827529063832665
4031140,Vian,2018,946,0.1137108158469723
4031140,Vian,2017,919,0.0027952829416351
4031140,Vian,2016,971,0.1086295178226606
4031140,Vian,2015,1025,-0.0479162283421299
4031170,Vici,2025,263,NA
4031170,Vici,2024,291,0.1493453864858784
4031170,Vici,2023,296,-0.0276300014197468
4031170,Vici,2022,303,-0.0694462602888427
4031170,Vici,2021,292,NA
4031170,Vici,2020,313,NA
4031170,Vici,2019,315,-0.0999704904884875
4031170,Vici,2018,331,-0.1497202694258176
4031170,Vici,2017,325,-0.0285099754863598
4031170,Vici,2016,343,-0.0441437918474655
4031170,Vici,2015,350,0.1405125048379987
4031290,Vinita,2025,1285,NA
4031290,Vinita,2024,1272,-0.3564360759140094
4031290,Vinita,2023,1321,-0.3771921045265103
4031290,Vinita,2022,1277,-0.2477275306915868
4031290,Vinita,2021,1214,NA
4031290,Vinita,2020,1361,NA
4031290,Vinita,2019,1423,-0.2295675674943291
4031290,Vinita,2018,1428,-0.2789387047612644
4031290,Vinita,2017,1551,-0.3295747941693313
4031290,Vinita,2016,1577,-0.2625978238601543
4031290,Vinita,2015,1625,-0.2740188787893311
4033605,Virtual Preparatory Academy (Charter),2025,223,NA
4033605,Virtual Preparatory Academy (Charter),2024,140,NA
4033605,Virtual Preparatory Academy (Charter),2023,NA,NA
4033605,Virtual Preparatory Academy (Charter),2022,NA,NA
4033605,Virtual Preparatory Academy (Charter),2021,NA,NA
4033605,Virtual Preparatory Academy (Charter),2020,NA,NA
4033605,Virtual Preparatory Academy (Charter),2019,NA,NA
4033605,Virtual Preparatory Academy (Charter),2018,NA,NA
4033605,Virtual Preparatory Academy (Charter),2017,NA,NA
4033605,Virtual Preparatory Academy (Charter),2016,NA,NA
4033605,Virtual Preparatory Academy (Charter),2015,NA,NA
4031350,Wagoner,2025,2007,NA
4031350,Wagoner,2024,2023,-0.3239458603340801
4031350,Wagoner,2023,2066,-0.3211686098576162
4031350,Wagoner,2022,2066,-0.3471677511463364
4031350,Wagoner,2021,2063,NA
4031350,Wagoner,2020,2267,NA
4031350,Wagoner,2019,2340,-0.1450328816595401
4031350,Wagoner,2018,2371,-0.2100181551928688
4031350,Wagoner,2017,2346,-0.097066520969876
4031350,Wagoner,2016,2349,-0.0595534518377071
4031350,Wagoner,2015,2305,-0.1390818288950814
4031380,Wainwright,2025,80,NA
4031380,Wainwright,2024,76,NA
4031380,Wainwright,2023,79,-0.1423196149045587
4031380,Wainwright,2022,68,0.0454102554163225
4031380,Wainwright,2021,83,NA
4031380,Wainwright,2020,93,NA
4031380,Wainwright,2019,89,-0.4281528146410868
4031380,Wainwright,2018,99,-0.3868965938026552
4031380,Wainwright,2017,93,-0.2659934216991177
4031380,Wainwright,2016,98,-0.4205564994622014
4031380,Wainwright,2015,122,-0.3454900786783077
4031470,Walters,2025,588,NA
4031470,Walters,2024,607,-0.3105394425776213
4031470,Walters,2023,610,-0.2314274936872084
4031470,Walters,2022,593,-0.2439439168801704
4031470,Walters,2021,580,NA
4031470,Walters,2020,643,NA
4031470,Walters,2019,652,-0.1256059923198152
4031470,Walters,2018,633,-0.0764450927153511
4031470,Walters,2017,670,0.076463889874893
4031470,Walters,2016,711,0.1087187624109053
4031470,Walters,2015,736,0.1275051010794585
4031500,Wanette,2025,80,NA
4031500,Wanette,2024,86,NA
4031500,Wanette,2023,136,-0.8230796875022783
4031500,Wanette,2022,128,NA
4031500,Wanette,2021,115,NA
4031500,Wanette,2020,123,NA
4031500,Wanette,2019,150,-0.5203623974802594
4031500,Wanette,2018,156,-0.3014117909369511
4031500,Wanette,2017,158,-0.318506240765155
4031500,Wanette,2016,177,0.0358731181784879
4031500,Wanette,2015,189,0.096584871168419
4031590,Wapanucka,2025,172,NA
4031590,Wapanucka,2024,190,-1.501958366700447
4031590,Wapanucka,2023,201,-0.6936981432061361
4031590,Wapanucka,2022,214,-0.8974666891145978
4031590,Wapanucka,2021,224,NA
4031590,Wapanucka,2020,242,NA
4031590,Wapanucka,2019,256,-0.7222374682926486
4031590,Wapanucka,2018,253,-0.571185334496335
4031590,Wapanucka,2017,271,-0.7755811359469921
4031590,Wapanucka,2016,263,-0.5258743153835317
4031590,Wapanucka,2015,247,-0.2778566356442795
4031650,Warner,2025,833,NA
4031650,Warner,2024,828,0.3001252672938443
4031650,Warner,2023,814,0.3156036029648797
4031650,Warner,2022,805,0.2779735272491262
4031650,Warner,2021,806,NA
4031650,Warner,2020,810,NA
4031650,Warner,2019,846,0.3855418330553795
4031650,Warner,2018,815,0.3081567944702736
4031650,Warner,2017,806,0.2841908291065993
4031650,Warner,2016,792,0.3214639984610476
4031650,Warner,2015,783,0.2476341639839868
4031710,Washington,2025,1208,NA
4031710,Washington,2024,1229,0.2453248195872864
4031710,Washington,2023,1197,0.1705192681188333
4031710,Washington,2022,1110,0.1023612824472493
4031710,Washington,2021,1005,NA
4031710,Washington,2020,1026,NA
4031710,Washington,2019,1059,0.1517831088728491
4031710,Washington,2018,1056,0.0802592541093007
4031710,Washington,2017,1012,0.1430777502495352
4031710,Washington,2016,1004,0.1473297975317011
4031710,Washington,2015,1004,0.1425046306477082
4031770,Watonga,2025,731,NA
4031770,Watonga,2024,731,-0.1682263296990587
4031770,Watonga,2023,733,-0.1968290447045831
4031770,Watonga,2022,721,-0.2089564396172877
4031770,Watonga,2021,711,NA
4031770,Watonga,2020,752,NA
4031770,Watonga,2019,729,-0.0842261345182547
4031770,Watonga,2018,756,0.0469648076920494
4031770,Watonga,2017,742,0.0311293716299495
4031770,Watonga,2016,771,0.0964961154461986
4031770,Watonga,2015,793,0.1789159522976832
4031860,Watts,2025,206,NA
4031860,Watts,2024,212,-0.8682611701126364
4031860,Watts,2023,224,-0.6726848634637639
4031860,Watts,2022,242,-0.6877472079309023
4031860,Watts,2021,260,NA
4031860,Watts,2020,272,NA
4031860,Watts,2019,261,-0.276164252293444
4031860,Watts,2018,281,-0.3018136001911548
4031860,Watts,2017,296,-0.3783833769652227
4031860,Watts,2016,312,-0.290889788474297
4031860,Watts,2015,341,-0.4020939910038329
4031950,Waukomis,2025,373,NA
4031950,Waukomis,2024,378,-0.3641989048671162
4031950,Waukomis,2023,385,-0.4191088839358652
4031950,Waukomis,2022,391,-0.4786335645287695
4031950,Waukomis,2021,406,NA
4031950,Waukomis,2020,398,NA
4031950,Waukomis,2019,418,0.1012681171869884
4031950,Waukomis,2018,434,-0.0298673264847489
4031950,Waukomis,2017,450,-0.115605957326049
4031950,Waukomis,2016,416,-0.1384897296445069
4031950,Waukomis,2015,396,-0.0988406663671907
4031980,Waurika,2025,425,NA
4031980,Waurika,2024,450,-0.1657460920101574
